Team1_Pyth,Team1_Luck,Team1_SOS_Pyth,Team1_NCSOS_Pyth,Team2_Pyth,Team2_Luck,Team2_SOS_Pyth,Team2_NCSOS_Pyth,outcome
1.84,0.033,-2.12,-0.59,3.46,-0.03,-4.84,-2.63,1
3.46,-0.03,-4.84,-2.63,1.84,0.033,-2.12,-0.59,0
32.36,-0.033,7.37,0.09,19.49,-0.062,10.29,2.07,1
19.49,-0.062,10.29,2.07,32.36,-0.033,7.37,0.09,0
24.96,0.062,7.59,-11.62,22.21,0.022,3.24,3.44,1
22.21,0.022,3.24,3.44,24.96,0.062,7.59,-11.62,0
33.72,0.015,11.03,5.3,23.85,-0.026,12.76,7.64,1
23.85,-0.026,12.76,7.64,33.72,0.015,11.03,5.3,0
36.91,0.048,8.58,3.13,17.64,0.087,9.56,-2.65,1
17.64,0.087,9.56,-2.65,36.91,0.048,8.58,3.13,0
27.78,0.018000000000000002,4.37,3.0,14.65,0.032,8.4,2.63,1
14.65,0.032,8.4,2.63,27.78,0.018000000000000002,4.37,3.0,0
21.21,0.027000000000000003,9.69,-2.36,15.93,-0.003,9.84,-0.65,1
15.93,-0.003,9.84,-0.65,21.21,0.027000000000000003,9.69,-2.36,0
32.48,0.067,11.17,1.31,27.24,-0.054000000000000006,8.19,0.6,1
27.24,-0.054000000000000006,8.19,0.6,32.48,0.067,11.17,1.31,0
21.72,-0.017,10.49,-0.88,22.8,-0.045,11.0,1.05,1
22.8,-0.045,11.0,1.05,21.72,-0.017,10.49,-0.88,0
-1.12,0.063,-3.88,2.99,5.04,0.029,-0.47,-5.72,1
5.04,0.029,-0.47,-5.72,-1.12,0.063,-3.88,2.99,0
-0.85,0.049,-4.15,-4.53,1.81,-0.049,-2.64,0.33,1
1.81,-0.049,-2.64,0.33,-0.85,0.049,-4.15,-4.53,0
33.72,0.015,11.03,5.3,32.36,-0.033,7.37,0.09,1
32.36,-0.033,7.37,0.09,33.72,0.015,11.03,5.3,0
36.91,0.048,8.58,3.13,24.96,0.062,7.59,-11.62,1
24.96,0.062,7.59,-11.62,36.91,0.048,8.58,3.13,0
21.72,-0.017,10.49,-0.88,21.21,0.027000000000000003,9.69,-2.36,1
21.21,0.027000000000000003,9.69,-2.36,21.72,-0.017,10.49,-0.88,0
32.48,0.067,11.17,1.31,27.78,0.018000000000000002,4.37,3.0,1
27.78,0.018000000000000002,4.37,3.0,32.48,0.067,11.17,1.31,0
3.28,0.079,-0.36,-3.54,-0.71,0.07,-2.63,2.38,1
-0.71,0.07,-2.63,2.38,3.28,0.079,-0.36,-3.54,0
14.49,0.022,7.0,-1.99,11.1,0.065,2.21,0.89,1
11.1,0.065,2.21,0.89,14.49,0.022,7.0,-1.99,0
14.72,0.006,6.86,0.79,10.19,0.047,-1.58,-1.21,1
10.19,0.047,-1.58,-1.21,14.72,0.006,6.86,0.79,0
5.25,0.039,-0.75,-5.22,1.84,0.033,-2.12,-0.59,1
1.84,0.033,-2.12,-0.59,5.25,0.039,-0.75,-5.22,0
-1.12,0.063,-3.88,2.99,-0.85,0.049,-4.15,-4.53,1
-0.85,0.049,-4.15,-4.53,-1.12,0.063,-3.88,2.99,0
3.28,0.079,-0.36,-3.54,-0.71,0.07,-2.63,2.38,1
-0.71,0.07,-2.63,2.38,3.28,0.079,-0.36,-3.54,0
14.72,0.006,6.86,0.79,14.49,0.022,7.0,-1.99,1
14.49,0.022,7.0,-1.99,14.72,0.006,6.86,0.79,0
5.25,0.039,-0.75,-5.22,-1.12,0.063,-3.88,2.99,1
-1.12,0.063,-3.88,2.99,5.25,0.039,-0.75,-5.22,0
32.48,0.067,11.17,1.31,21.72,-0.017,10.49,-0.88,1
21.72,-0.017,10.49,-0.88,32.48,0.067,11.17,1.31,0
33.72,0.015,11.03,5.3,36.91,0.048,8.58,3.13,1
36.91,0.048,8.58,3.13,33.72,0.015,11.03,5.3,0
32.48,0.067,11.17,1.31,33.72,0.015,11.03,5.3,1
33.72,0.015,11.03,5.3,32.48,0.067,11.17,1.31,0
-0.08,-0.038,-5.83,-1.87,-10.63,0.097,-9.44,-0.17,1
-10.63,0.097,-9.44,-0.17,-0.08,-0.038,-5.83,-1.87,0
22.53,-0.079,3.61,6.45,18.76,-0.106,8.6,3.68,1
18.76,-0.106,8.6,3.68,22.53,-0.079,3.61,6.45,0
14.26,-0.02,9.52,-1.82,6.73,0.078,4.81,2.02,1
6.73,0.078,4.81,2.02,14.26,-0.02,9.52,-1.82,0
10.0,0.049,6.23,-3.41,8.63,0.025,-1.32,-3.29,1
8.63,0.025,-1.32,-3.29,10.0,0.049,6.23,-3.41,0
3.78,-0.006,-1.06,3.12,3.67,-0.028,-3.85,0.73,1
3.67,-0.028,-3.85,0.73,3.78,-0.006,-1.06,3.12,0
12.87,0.06,4.58,-3.49,1.54,-0.012,-4.65,3.08,1
1.54,-0.012,-4.65,3.08,12.87,0.06,4.58,-3.49,0
15.82,-0.095,6.22,-4.84,8.07,0.093,9.7,4.92,1
8.07,0.093,9.7,4.92,15.82,-0.095,6.22,-4.84,0
16.64,-0.056,10.21,6.76,-1.19,0.058,-5.15,0.83,1
-1.19,0.058,-5.15,0.83,16.64,-0.056,10.21,6.76,0
11.22,-0.016,7.78,-1.46,6.64,0.063,6.18,14.67,1
6.64,0.063,6.18,14.67,11.22,-0.016,7.78,-1.46,0
15.46,-0.006999999999999999,0.55,3.83,-1.26,-0.016,-6.15,11.03,1
-1.26,-0.016,-6.15,11.03,15.46,-0.006999999999999999,0.55,3.83,0
16.74,0.025,-1.09,-6.66,6.13,-0.014,-4.68,-1.4,1
6.13,-0.014,-4.68,-1.4,16.74,0.025,-1.09,-6.66,0
-1.09,0.016,-4.79,2.69,-1.67,-0.025,-4.03,-2.24,1
-1.67,-0.025,-4.03,-2.24,-1.09,0.016,-4.79,2.69,0
-1.01,-0.024,-3.64,-1.48,3.31,0.028,-0.14,2.83,1
3.31,0.028,-0.14,2.83,-1.01,-0.024,-3.64,-1.48,0
0.84,-0.017,-3.75,-9.95,-0.11,-0.003,-5.51,-5.43,1
-0.11,-0.003,-5.51,-5.43,0.84,-0.017,-3.75,-9.95,0
-11.39,0.065,-6.09,-6.27,14.25,-0.028,7.61,-1.65,1
14.25,-0.028,7.61,-1.65,-11.39,0.065,-6.09,-6.27,0
14.15,0.013,8.96,-2.15,11.5,-0.003,5.54,1.46,1
11.5,-0.003,5.54,1.46,14.15,0.013,8.96,-2.15,0
0.72,-0.01,0.59,-7.59,1.83,-0.052000000000000005,-0.98,-1.05,1
1.83,-0.052000000000000005,-0.98,-1.05,0.72,-0.01,0.59,-7.59,0
10.59,0.065,8.1,3.26,3.51,-0.009000000000000001,-1.57,3.98,1
3.51,-0.009000000000000001,-1.57,3.98,10.59,0.065,8.1,3.26,0
-5.27,-0.017,-2.45,2.41,-10.39,0.07400000000000001,-4.83,4.49,1
-10.39,0.07400000000000001,-4.83,4.49,-5.27,-0.017,-2.45,2.41,0
2.56,0.052000000000000005,-1.95,-4.02,4.25,-0.03,-8.12,-4.63,1
4.25,-0.03,-8.12,-4.63,2.56,0.052000000000000005,-1.95,-4.02,0
-2.32,0.027000000000000003,-11.24,-5.07,8.63,-0.001,1.16,-4.24,1
8.63,-0.001,1.16,-4.24,-2.32,0.027000000000000003,-11.24,-5.07,0
1.19,0.028,-4.68,3.58,-2.92,0.021,0.4,9.55,1
-2.92,0.021,0.4,9.55,1.19,0.028,-4.68,3.58,0
8.1,0.021,-2.03,6.06,-0.89,-0.067,-5.91,0.53,1
-0.89,-0.067,-5.91,0.53,8.1,0.021,-2.03,6.06,0
13.86,0.031,3.43,-1.77,8.43,0.024,1.68,-0.26,1
8.43,0.024,1.68,-0.26,13.86,0.031,3.43,-1.77,0
11.68,0.015,9.21,-8.44,10.63,0.036000000000000004,-1.6,-1.32,1
10.63,0.036000000000000004,-1.6,-1.32,11.68,0.015,9.21,-8.44,0
14.13,0.015,10.67,-0.84,11.81,-0.006,0.81,-11.35,1
11.81,-0.006,0.81,-11.35,14.13,0.015,10.67,-0.84,0
-3.26,-0.045,-6.31,1.43,3.02,0.03,1.33,1.72,1
3.02,0.03,1.33,1.72,-3.26,-0.045,-6.31,1.43,0
13.89,-0.05,1.32,1.46,5.12,0.083,-4.0,-4.51,1
5.12,0.083,-4.0,-4.51,13.89,-0.05,1.32,1.46,0
3.94,0.065,1.25,-0.73,2.28,0.005,-4.78,9.77,1
2.28,0.005,-4.78,9.77,3.94,0.065,1.25,-0.73,0
-12.37,0.059,-7.15,-6.46,-4.87,0.076,-6.39,-0.97,1
-4.87,0.076,-6.39,-0.97,-12.37,0.059,-7.15,-6.46,0
-5.88,0.051,-6.41,-2.74,-0.06,-0.0,-2.26,-15.7,1
-0.06,-0.0,-2.26,-15.7,-5.88,0.051,-6.41,-2.74,0
-4.26,0.07400000000000001,-4.38,-2.59,0.51,-0.062,-1.25,-2.18,1
0.51,-0.062,-1.25,-2.18,-4.26,0.07400000000000001,-4.38,-2.59,0
-6.01,0.11,-7.0,-4.29,-4.06,0.101,-4.06,-1.65,1
-4.06,0.101,-4.06,-1.65,-6.01,0.11,-7.0,-4.29,0
5.67,-0.001,-4.07,-4.95,-7.52,0.001,-6.92,5.69,1
-7.52,0.001,-6.92,5.69,5.67,-0.001,-4.07,-4.95,0
7.45,-0.036000000000000004,-2.91,-2.05,-16.85,0.117,-10.53,1.14,1
-16.85,0.117,-10.53,1.14,7.45,-0.036000000000000004,-2.91,-2.05,0
-3.61,0.048,-5.59,-1.42,-7.57,0.04,-8.64,-7.62,1
-7.57,0.04,-8.64,-7.62,-3.61,0.048,-5.59,-1.42,0
9.1,0.093,1.62,3.88,-3.35,-0.053,-5.6,1.28,1
-3.35,-0.053,-5.6,1.28,9.1,0.093,1.62,3.88,0
22.44,0.077,11.67,2.63,2.95,0.044,0.97,2.0,1
2.95,0.044,0.97,2.0,22.44,0.077,11.67,2.63,0
14.33,0.026,-0.85,-1.0,19.06,-0.012,11.21,-3.12,1
19.06,-0.012,11.21,-3.12,14.33,0.026,-0.85,-1.0,0
21.87,-0.026,11.23,3.52,9.21,0.033,0.85,-3.9,1
9.21,0.033,0.85,-3.9,21.87,-0.026,11.23,3.52,0
14.49,0.062,8.93,-3.13,14.25,-0.028,7.61,-1.65,1
14.25,-0.028,7.61,-1.65,14.49,0.062,8.93,-3.13,0
29.64,-0.04,12.67,4.98,-7.4,0.157,-9.75,1.91,1
-7.4,0.157,-9.75,1.91,29.64,-0.04,12.67,4.98,0
17.27,-0.009000000000000001,8.1,-4.1,13.78,0.028,10.66,0.62,1
13.78,0.028,10.66,0.62,17.27,-0.009000000000000001,8.1,-4.1,0
29.67,0.044,12.61,3.62,-5.1,0.061,-2.92,-0.19,1
-5.1,0.061,-2.92,-0.19,29.67,0.044,12.61,3.62,0
18.71,-0.036000000000000004,6.17,-0.91,12.91,0.015,7.51,-2.15,1
12.91,0.015,7.51,-2.15,18.71,-0.036000000000000004,6.17,-0.91,0
23.05,0.0,6.4,-3.12,6.5,0.132,-3.18,-0.04,1
6.5,0.132,-3.18,-0.04,23.05,0.0,6.4,-3.12,0
25.14,-0.046,8.37,3.19,8.13,0.049,-5.6,4.38,1
8.13,0.049,-5.6,4.38,25.14,-0.046,8.37,3.19,0
13.24,0.056,-0.77,-0.2,23.85,-0.046,7.43,-2.67,1
23.85,-0.046,7.43,-2.67,13.24,0.056,-0.77,-0.2,0
20.95,-0.062,12.05,2.54,7.13,-0.005,-1.78,5.71,1
7.13,-0.005,-1.78,5.71,20.95,-0.062,12.05,2.54,0
16.79,0.112,9.79,1.9,6.63,0.085,1.65,-2.89,1
6.63,0.085,1.65,-2.89,16.79,0.112,9.79,1.9,0
20.82,-0.038,3.51,6.12,18.27,0.016,8.55,-2.92,1
18.27,0.016,8.55,-2.92,20.82,-0.038,3.51,6.12,0
15.46,-0.006999999999999999,0.55,3.83,14.26,-0.02,9.52,-1.82,1
14.26,-0.02,9.52,-1.82,15.46,-0.006999999999999999,0.55,3.83,0
29.82,-0.055,11.45,3.13,-0.08,-0.038,-5.83,-1.87,1
-0.08,-0.038,-5.83,-1.87,29.82,-0.055,11.45,3.13,0
22.53,-0.079,3.61,6.45,20.97,-0.038,6.66,-3.66,1
20.97,-0.038,6.66,-3.66,22.53,-0.079,3.61,6.45,0
3.49,0.1,-8.19,-6.32,-6.53,-0.004,-8.92,2.15,1
-6.53,-0.004,-8.92,2.15,3.49,0.1,-8.19,-6.32,0
32.01,0.023,10.74,2.98,3.44,-0.008,-4.12,2.64,1
3.44,-0.008,-4.12,2.64,32.01,0.023,10.74,2.98,0
20.24,-0.071,9.12,1.28,8.82,0.095,6.33,3.7,1
8.82,0.095,6.33,3.7,20.24,-0.071,9.12,1.28,0
15.62,0.006999999999999999,-5.88,4.79,24.45,0.003,11.24,0.72,1
24.45,0.003,11.24,0.72,15.62,0.006999999999999999,-5.88,4.79,0
23.78,0.08199999999999999,13.05,2.7,6.26,-0.003,-6.5,-2.99,1
6.26,-0.003,-6.5,-2.99,23.78,0.08199999999999999,13.05,2.7,0
17.07,-0.07,3.82,0.95,11.65,0.043,9.61,0.46,1
11.65,0.043,9.61,0.46,17.07,-0.07,3.82,0.95,0
21.26,0.006,8.48,3.15,3.74,0.057,0.11,1.92,1
3.74,0.057,0.11,1.92,21.26,0.006,8.48,3.15,0
11.13,0.013,4.8,7.57,16.19,0.022,12.54,5.55,1
16.19,0.022,12.54,5.55,11.13,0.013,4.8,7.57,0
22.52,0.047,8.16,1.73,2.45,0.019,-5.67,1.16,1
2.45,0.019,-5.67,1.16,22.52,0.047,8.16,1.73,0
16.55,-0.022,9.57,1.24,16.6,-0.011,9.06,-7.02,1
16.6,-0.011,9.06,-7.02,16.55,-0.022,9.57,1.24,0
18.57,-0.027000000000000003,10.21,-0.82,12.63,0.08199999999999999,3.89,2.58,1
12.63,0.08199999999999999,3.89,2.58,18.57,-0.027000000000000003,10.21,-0.82,0
20.25,0.016,8.6,-1.86,9.57,0.004,-0.23,1.91,1
9.57,0.004,-0.23,1.91,20.25,0.016,8.6,-1.86,0
12.16,0.013,-2.32,-8.92,18.32,-0.053,7.65,-2.58,1
18.32,-0.053,7.65,-2.58,12.16,0.013,-2.32,-8.92,0
15.37,0.03,4.66,1.97,17.06,-0.067,5.2,-1.21,1
17.06,-0.067,5.2,-1.21,15.37,0.03,4.66,1.97,0
22.68,0.041,9.06,1.04,-11.39,0.065,-6.09,-6.27,1
-11.39,0.065,-6.09,-6.27,22.68,0.041,9.06,1.04,0
13.89,-0.05,1.32,1.46,11.68,0.015,9.21,-8.44,1
11.68,0.015,9.21,-8.44,13.89,-0.05,1.32,1.46,0
16.6,0.054000000000000006,10.75,-1.64,14.15,0.013,8.96,-2.15,1
14.15,0.013,8.96,-2.15,16.6,0.054000000000000006,10.75,-1.64,0
15.82,-0.095,6.22,-4.84,-2.32,0.027000000000000003,-11.24,-5.07,1
-2.32,0.027000000000000003,-11.24,-5.07,15.82,-0.095,6.22,-4.84,0
22.44,0.077,11.67,2.63,22.53,-0.079,3.61,6.45,1
22.53,-0.079,3.61,6.45,22.44,0.077,11.67,2.63,0
-1.09,0.016,-4.79,2.69,-6.01,0.11,-7.0,-4.29,1
-6.01,0.11,-7.0,-4.29,-1.09,0.016,-4.79,2.69,0
21.87,-0.026,11.23,3.52,14.33,0.026,-0.85,-1.0,1
14.33,0.026,-0.85,-1.0,21.87,-0.026,11.23,3.52,0
23.05,0.0,6.4,-3.12,25.14,-0.046,8.37,3.19,1
25.14,-0.046,8.37,3.19,23.05,0.0,6.4,-3.12,0
20.95,-0.062,12.05,2.54,13.24,0.056,-0.77,-0.2,1
13.24,0.056,-0.77,-0.2,20.95,-0.062,12.05,2.54,0
29.64,-0.04,12.67,4.98,17.27,-0.009000000000000001,8.1,-4.1,1
17.27,-0.009000000000000001,8.1,-4.1,29.64,-0.04,12.67,4.98,0
29.67,0.044,12.61,3.62,18.71,-0.036000000000000004,6.17,-0.91,1
18.71,-0.036000000000000004,6.17,-0.91,29.67,0.044,12.61,3.62,0
20.82,-0.038,3.51,6.12,16.79,0.112,9.79,1.9,1
16.79,0.112,9.79,1.9,20.82,-0.038,3.51,6.12,0
29.82,-0.055,11.45,3.13,14.49,0.062,8.93,-3.13,1
14.49,0.062,8.93,-3.13,29.82,-0.055,11.45,3.13,0
16.64,-0.056,10.21,6.76,10.0,0.049,6.23,-3.41,1
10.0,0.049,6.23,-3.41,16.64,-0.056,10.21,6.76,0
32.01,0.023,10.74,2.98,20.24,-0.071,9.12,1.28,1
20.24,-0.071,9.12,1.28,32.01,0.023,10.74,2.98,0
16.6,0.054000000000000006,10.75,-1.64,15.62,0.006999999999999999,-5.88,4.79,1
15.62,0.006999999999999999,-5.88,4.79,16.6,0.054000000000000006,10.75,-1.64,0
23.78,0.08199999999999999,13.05,2.7,17.07,-0.07,3.82,0.95,1
17.07,-0.07,3.82,0.95,23.78,0.08199999999999999,13.05,2.7,0
0.84,-0.017,-3.75,-9.95,-4.26,0.07400000000000001,-4.38,-2.59,1
-4.26,0.07400000000000001,-4.38,-2.59,0.84,-0.017,-3.75,-9.95,0
20.25,0.016,8.6,-1.86,12.16,0.013,-2.32,-8.92,1
12.16,0.013,-2.32,-8.92,20.25,0.016,8.6,-1.86,0
16.74,0.025,-1.09,-6.66,10.59,0.065,8.1,3.26,1
10.59,0.065,8.1,3.26,16.74,0.025,-1.09,-6.66,0
21.26,0.006,8.48,3.15,11.13,0.013,4.8,7.57,1
11.13,0.013,4.8,7.57,21.26,0.006,8.48,3.15,0
16.55,-0.022,9.57,1.24,22.52,0.047,8.16,1.73,1
22.52,0.047,8.16,1.73,16.55,-0.022,9.57,1.24,0
22.68,0.041,9.06,1.04,15.37,0.03,4.66,1.97,1
15.37,0.03,4.66,1.97,22.68,0.041,9.06,1.04,0
13.86,0.031,3.43,-1.77,8.1,0.021,-2.03,6.06,1
8.1,0.021,-2.03,6.06,13.86,0.031,3.43,-1.77,0
3.78,-0.006,-1.06,3.12,0.72,-0.01,0.59,-7.59,1
0.72,-0.01,0.59,-7.59,3.78,-0.006,-1.06,3.12,0
2.56,0.052000000000000005,-1.95,-4.02,-5.27,-0.017,-2.45,2.41,1
-5.27,-0.017,-2.45,2.41,2.56,0.052000000000000005,-1.95,-4.02,0
-3.61,0.048,-5.59,-1.42,-5.88,0.051,-6.41,-2.74,1
-5.88,0.051,-6.41,-2.74,-3.61,0.048,-5.59,-1.42,0
14.13,0.015,10.67,-0.84,12.87,0.06,4.58,-3.49,1
12.87,0.06,4.58,-3.49,14.13,0.015,10.67,-0.84,0
3.94,0.065,1.25,-0.73,-3.26,-0.045,-6.31,1.43,1
-3.26,-0.045,-6.31,1.43,3.94,0.065,1.25,-0.73,0
1.19,0.028,-4.68,3.58,-12.37,0.059,-7.15,-6.46,1
-12.37,0.059,-7.15,-6.46,1.19,0.028,-4.68,3.58,0
14.35,0.015,3.56,5.73,11.22,-0.016,7.78,-1.46,1
11.22,-0.016,7.78,-1.46,14.35,0.015,3.56,5.73,0
15.46,-0.006999999999999999,0.55,3.83,16.74,0.025,-1.09,-6.66,1
16.74,0.025,-1.09,-6.66,15.46,-0.006999999999999999,0.55,3.83,0
13.89,-0.05,1.32,1.46,15.82,-0.095,6.22,-4.84,1
15.82,-0.095,6.22,-4.84,13.89,-0.05,1.32,1.46,0
13.86,0.031,3.43,-1.77,16.64,-0.056,10.21,6.76,1
16.64,-0.056,10.21,6.76,13.86,0.031,3.43,-1.77,0
3.78,-0.006,-1.06,3.12,2.56,0.052000000000000005,-1.95,-4.02,1
2.56,0.052000000000000005,-1.95,-4.02,3.78,-0.006,-1.06,3.12,0
-1.09,0.016,-4.79,2.69,3.49,0.1,-8.19,-6.32,1
3.49,0.1,-8.19,-6.32,-1.09,0.016,-4.79,2.69,0
5.67,-0.001,-4.07,-4.95,0.84,-0.017,-3.75,-9.95,1
0.84,-0.017,-3.75,-9.95,5.67,-0.001,-4.07,-4.95,0
14.35,0.015,3.56,5.73,14.13,0.015,10.67,-0.84,1
14.13,0.015,10.67,-0.84,14.35,0.015,3.56,5.73,0
3.94,0.065,1.25,-0.73,1.19,0.028,-4.68,3.58,1
1.19,0.028,-4.68,3.58,3.94,0.065,1.25,-0.73,0
32.01,0.023,10.74,2.98,22.44,0.077,11.67,2.63,1
22.44,0.077,11.67,2.63,32.01,0.023,10.74,2.98,0
23.78,0.08199999999999999,13.05,2.7,21.26,0.006,8.48,3.15,1
21.26,0.006,8.48,3.15,23.78,0.08199999999999999,13.05,2.7,0
29.67,0.044,12.61,3.62,20.25,0.016,8.6,-1.86,1
20.25,0.016,8.6,-1.86,29.67,0.044,12.61,3.62,0
22.68,0.041,9.06,1.04,21.87,-0.026,11.23,3.52,1
21.87,-0.026,11.23,3.52,22.68,0.041,9.06,1.04,0
-3.61,0.048,-5.59,-1.42,7.45,-0.036000000000000004,-2.91,-2.05,1
7.45,-0.036000000000000004,-2.91,-2.05,-3.61,0.048,-5.59,-1.42,0
29.82,-0.055,11.45,3.13,23.05,0.0,6.4,-3.12,1
23.05,0.0,6.4,-3.12,29.82,-0.055,11.45,3.13,0
29.64,-0.04,12.67,4.98,20.95,-0.062,12.05,2.54,1
20.95,-0.062,12.05,2.54,29.64,-0.04,12.67,4.98,0
16.6,0.054000000000000006,10.75,-1.64,16.55,-0.022,9.57,1.24,1
16.55,-0.022,9.57,1.24,16.6,0.054000000000000006,10.75,-1.64,0
18.57,-0.027000000000000003,10.21,-0.82,20.82,-0.038,3.51,6.12,1
20.82,-0.038,3.51,6.12,18.57,-0.027000000000000003,10.21,-0.82,0
23.78,0.08199999999999999,13.05,2.7,22.68,0.041,9.06,1.04,1
22.68,0.041,9.06,1.04,23.78,0.08199999999999999,13.05,2.7,0
32.01,0.023,10.74,2.98,29.67,0.044,12.61,3.62,1
29.67,0.044,12.61,3.62,32.01,0.023,10.74,2.98,0
9.1,0.093,1.62,3.88,-1.09,0.016,-4.79,2.69,1
-1.09,0.016,-4.79,2.69,9.1,0.093,1.62,3.88,0
5.67,-0.001,-4.07,-4.95,-3.61,0.048,-5.59,-1.42,1
-3.61,0.048,-5.59,-1.42,5.67,-0.001,-4.07,-4.95,0
18.57,-0.027000000000000003,10.21,-0.82,29.64,-0.04,12.67,4.98,1
29.64,-0.04,12.67,4.98,18.57,-0.027000000000000003,10.21,-0.82,0
29.82,-0.055,11.45,3.13,16.6,0.054000000000000006,10.75,-1.64,1
16.6,0.054000000000000006,10.75,-1.64,29.82,-0.055,11.45,3.13,0
7.52,-0.032,-3.03,-0.86,-3.14,0.077,-3.52,-2.38,1
-3.14,0.077,-3.52,-2.38,7.52,-0.032,-3.03,-0.86,0
6.83,-0.006,3.12,8.5,-0.18,0.038,-1.53,-7.05,1
-0.18,0.038,-1.53,-7.05,6.83,-0.006,3.12,8.5,0
3.78,-0.006,-1.06,3.12,3.94,0.065,1.25,-0.73,1
3.94,0.065,1.25,-0.73,3.78,-0.006,-1.06,3.12,0
9.6,-0.058,-1.06,1.52,0.98,0.043,-1.44,-9.65,1
0.98,0.043,-1.44,-9.65,9.6,-0.058,-1.06,1.52,0
0.88,0.124,-1.48,3.3,0.87,0.047,-5.2,-2.88,1
0.87,0.047,-5.2,-2.88,0.88,0.124,-1.48,3.3,0
15.46,-0.006999999999999999,0.55,3.83,13.89,-0.05,1.32,1.46,1
13.89,-0.05,1.32,1.46,15.46,-0.006999999999999999,0.55,3.83,0
13.86,0.031,3.43,-1.77,14.35,0.015,3.56,5.73,1
14.35,0.015,3.56,5.73,13.86,0.031,3.43,-1.77,0
5.67,-0.001,-4.07,-4.95,9.1,0.093,1.62,3.88,1
9.1,0.093,1.62,3.88,5.67,-0.001,-4.07,-4.95,0
7.52,-0.032,-3.03,-0.86,6.83,-0.006,3.12,8.5,1
6.83,-0.006,3.12,8.5,7.52,-0.032,-3.03,-0.86,0
9.6,-0.058,-1.06,1.52,0.88,0.124,-1.48,3.3,1
0.88,0.124,-1.48,3.3,9.6,-0.058,-1.06,1.52,0
3.94,0.065,1.25,-0.73,3.78,-0.006,-1.06,3.12,1
3.78,-0.006,-1.06,3.12,3.94,0.065,1.25,-0.73,0
7.52,-0.032,-3.03,-0.86,9.6,-0.058,-1.06,1.52,1
9.6,-0.058,-1.06,1.52,7.52,-0.032,-3.03,-0.86,0
13.86,0.031,3.43,-1.77,15.46,-0.006999999999999999,0.55,3.83,1
15.46,-0.006999999999999999,0.55,3.83,13.86,0.031,3.43,-1.77,0
3.94,0.065,1.25,-0.73,3.78,-0.006,-1.06,3.12,1
3.78,-0.006,-1.06,3.12,3.94,0.065,1.25,-0.73,0
32.01,0.023,10.74,2.98,23.78,0.08199999999999999,13.05,2.7,1
23.78,0.08199999999999999,13.05,2.7,32.01,0.023,10.74,2.98,0
29.82,-0.055,11.45,3.13,18.57,-0.027000000000000003,10.21,-0.82,1
18.57,-0.027000000000000003,10.21,-0.82,29.82,-0.055,11.45,3.13,0
32.01,0.023,10.74,2.98,29.82,-0.055,11.45,3.13,1
29.82,-0.055,11.45,3.13,32.01,0.023,10.74,2.98,0
-3.86,0.07400000000000001,-4.49,11.52,-0.52,0.046,-5.29,8.32,1
-0.52,0.046,-5.29,8.32,-3.86,0.07400000000000001,-4.49,11.52,0
13.31,-0.048,7.2,-3.21,3.19,0.11,-1.56,-1.63,1
3.19,0.11,-1.56,-1.63,13.31,-0.048,7.2,-3.21,0
-7.61,-0.001,-7.98,-1.18,-9.61,0.002,-7.85,-9.11,1
-9.61,0.002,-7.85,-9.11,-7.61,-0.001,-7.98,-1.18,0
10.16,0.062,7.31,-0.73,8.61,0.07,-2.63,2.02,1
8.61,0.07,-2.63,2.02,10.16,0.062,7.31,-0.73,0
-10.04,0.029,-7.98,-5.63,-5.08,0.052000000000000005,-3.5,13.67,1
-5.08,0.052000000000000005,-3.5,13.67,-10.04,0.029,-7.98,-5.63,0
11.31,0.028,8.41,-0.16,5.82,0.069,-2.87,0.08,1
5.82,0.069,-2.87,0.08,11.31,0.028,8.41,-0.16,0
0.26,-0.036000000000000004,-2.56,-3.56,-1.27,0.005,-2.77,-1.07,1
-1.27,0.005,-2.77,-1.07,0.26,-0.036000000000000004,-2.56,-3.56,0
5.9,-0.011,-4.1,-5.42,14.46,-0.064,10.32,2.12,1
14.46,-0.064,10.32,2.12,5.9,-0.011,-4.1,-5.42,0
9.0,0.069,8.41,-5.28,14.49,-0.09,9.11,-5.48,1
14.49,-0.09,9.11,-5.48,9.0,0.069,8.41,-5.28,0
7.67,0.024,1.28,-1.29,7.25,0.054000000000000006,-0.07,-0.04,1
7.25,0.054000000000000006,-0.07,-0.04,7.67,0.024,1.28,-1.29,0
17.44,-0.029,11.56,-5.31,16.25,-0.043,10.54,4.51,1
16.25,-0.043,10.54,4.51,17.44,-0.029,11.56,-5.31,0
7.21,0.043,2.92,-1.89,13.08,-0.055,7.16,-1.64,1
13.08,-0.055,7.16,-1.64,7.21,0.043,2.92,-1.89,0
7.0,0.032,3.39,1.38,14.2,-0.099,3.36,-6.19,1
14.2,-0.099,3.36,-6.19,7.0,0.032,3.39,1.38,0
7.24,0.014,-0.84,-1.22,12.13,-0.012,5.01,-2.42,1
12.13,-0.012,5.01,-2.42,7.24,0.014,-0.84,-1.22,0
-4.41,0.131,-5.31,-0.94,0.36,-0.055,-12.44,-0.66,1
0.36,-0.055,-12.44,-0.66,-4.41,0.131,-5.31,-0.94,0
10.48,0.011,6.95,-3.6,1.48,0.066,-2.62,-1.86,1
1.48,0.066,-2.62,-1.86,10.48,0.011,6.95,-3.6,0
8.17,0.069,-1.36,3.64,12.39,0.015,10.96,4.54,1
12.39,0.015,10.96,4.54,8.17,0.069,-1.36,3.64,0
